2026-05-06 01:59:34 | INFO | __main__:main:430 - Step 1: Initializing all components
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | INFO | agents.credit_agent:assess:242 - Credit assessment complete for 深圳绿色农业科技有限公司: decision=conditional, score=650
2026-05-06 02:06:06 | INFO | planner.planner:plan:195 - Planner.plan: '请对深圳绿色农业科技有限公司的300万贷款申请进行全面评估'
2026-05-06 02:06:06 | WARNING | planner.planner:plan:207 - LLM planning failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using heuristic fallback.
2026-05-06 02:06:06 | INFO | planner.planner:_heuristic_plan:385 - Heuristic plan: DispatchPlan (2 steps, type=loan_application):
  Step 0: [graph] analyze_industry
  Step 1: [credit] assess (depends on: [0])
2026-05-06 02:06:06 | INFO | planner.dispatcher:execute:100 - Dispatcher.execute: 2 steps
2026-05-06 02:06:06 | INFO | planner.dispatcher:_execute_step:204 - Executing step 0: [graph] analyze_industry
2026-05-06 02:06:06 | INFO | agents.graph_agent:analyze:144 - GraphAgent.analyze: 深圳绿色农业科技有限公司 in 农业科技
2026-05-06 02:06:06 | INFO | tools.graph_tools:_run:270 - Querying industry knowledge for: 农业科技
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | DEBUG | agents.graph_agent:_query_industry:172 - Industry knowledge retrieved for: 农业科技
2026-05-06 02:06:06 | INFO | tools.graph_tools:_run:356 - Finding supply chain relations for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | DEBUG | agents.graph_agent:_query_supply_chain:195 - Supply chain relations queried
2026-05-06 02:06:06 | INFO | tools.graph_tools:_run:435 - Getting competitor analysis for: 深圳绿色农业科技有限公司 in 农业科技
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | DEBUG | agents.graph_agent:_query_competitors:227 - Competitor analysis complete
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | INFO | agents.graph_agent:analyze:163 - GraphAgent analysis complete for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | INFO | planner.dispatcher:_execute_step:222 - Step 0 [graph] completed in 0.1s
2026-05-06 02:06:06 | INFO | planner.dispatcher:_execute_step:204 - Executing step 1: [credit] assess
2026-05-06 02:06:06 | INFO | agents.credit_agent:assess:219 - Starting credit assessment for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | INFO | tools.financial_tools:_run:203 - Analyzing financial statements for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | INFO | tools.financial_tools:_run:210 - Financial analysis complete for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | DEBUG | agents.credit_agent:_run_financial_analysis:258 - Financial analysis complete
2026-05-06 02:06:06 | INFO | tools.financial_tools:_run:279 - Calculating credit score for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | DEBUG | agents.credit_agent:_run_credit_score:277 - Credit score calculation complete
2026-05-06 02:06:06 | INFO | tools.financial_tools:_run:334 - Assessing supply chain for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | DEBUG | agents.credit_agent:_run_supply_chain_assessment:296 - Supply chain assessment complete
2026-05-06 02:06:06 | INFO | tools.financial_tools:_run:403 - Validating tax data for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | DEBUG | agents.credit_agent:_run_tax_validation:312 - Tax validation complete
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | INFO | agents.credit_agent:assess:242 - Credit assessment complete for 深圳绿色农业科技有限公司: decision=conditional, score=650
2026-05-06 02:06:06 | INFO | planner.dispatcher:_execute_step:222 - Step 1 [credit] completed in 0.1s
2026-05-06 02:06:06 | WARNING | planner.dispatcher:_synthesize_results:342 - Claude synthesis failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"
2026-05-06 02:06:06 | INFO | planner.dispatcher:execute:169 - Dispatcher complete: 2 steps done, 0 errors, 0.1s total
2026-05-06 02:06:06 | INFO | crews.financial_crew:process_loan_application:230 - FinancialCrew: Processing loan application for 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | WARNING | crews.financial_crew:_run_research_phase:267 - Research phase - industry failed: 'FinancialAnalysisCrew' object has no attribute '_agents'
2026-05-06 02:06:06 | INFO | tools.graph_tools:_run:356 - Finding supply chain relations for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | INFO | tools.graph_tools:_run:435 - Getting competitor analysis for: 深圳绿色农业科技有限公司 in 农业科技
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | INFO | crews.financial_crew:process_loan_application:234 - Research phase complete
2026-05-06 02:06:06 | WARNING | crews.financial_crew:_run_analysis_phase:311 - Analysis phase - financial failed: 'FinancialAnalysisCrew' object has no attribute '_agents'
2026-05-06 02:06:06 | INFO | tools.financial_tools:_run:279 - Calculating credit score for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | INFO | tools.financial_tools:_run:403 - Validating tax data for: 深圳绿色农业科技有限公司
2026-05-06 02:06:06 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:06 | INFO | tools.financial_tools:_run:334 - Assessing supply chain for: 深圳绿色农业科技有限公司
2026-05-06 02:06:07 | WARNING | tools.financial_tools:_call_claude_streaming:105 - Claude API call failed: "Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted". Using mock response.
2026-05-06 02:06:07 | INFO | crews.financial_crew:process_loan_application:238 - Analysis phase complete
2026-05-06 02:06:07 | ERROR | crews.financial_crew:_run_report_phase:388 - Report phase failed: 'FinancialAnalysisCrew' object has no attribute '_agents'
2026-05-06 02:06:07 | INFO | crews.financial_crew:process_loan_application:242 - Report phase complete: decision=conditional
